mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0009996891021728516,0.0005002021789550781,0.6585222978080121,0.9079063845511215,8.0,0.0311111111111,"{'SVM__C': 8.0, 'SVM__gamma': 0.03111111111111111}",158,0.7446428571428572,0.9305555555555556,0.75,0.9018218623481782,0.625,0.9223684210526315,0.47916666666666663,0.8768796992481203,1.6858739404357614e-07,0.0005002022925959513,0.10798343449971637,0.02074736162918486
0.0014993548393249512,0.0010003447532653809,0.7266439909297051,0.924024805603753,8.0,0.0522222222222,"{'SVM__C': 8.0, 'SVM__gamma': 0.052222222222222225}",12,0.6196428571428572,0.9305555555555556,0.8333333333333333,0.9149797570850202,0.875,0.9736842105263156,0.5833333333333334,0.8768796992481203,0.0004996658011437217,2.5981062314156735e-07,0.12635814716914517,0.03468854691460193
0.0014998316764831543,0.0007506012916564941,0.7077475434618292,0.9338932266563845,8.0,0.0733333333333,"{'SVM__C': 8.0, 'SVM__gamma': 0.073333333333333334}",34,0.6553571428571429,0.9305555555555556,0.8333333333333333,0.9412955465587045,0.7916666666666666,0.9605263157894736,0.5416666666666667,0.9031954887218044,0.0004999042196923039,0.00043336121320378405,0.11223208088687475,0.020722010878440427
0.001499950885772705,0.0007496476173400879,0.673025321239607,0.9589860066833751,8.0,0.0944444444444,"{'SVM__C': 8.0, 'SVM__gamma': 0.094444444444444442}",112,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9605263157894738,0.6458333333333334,0.9868421052631579,0.5416666666666667,0.9163533834586466,0.0005000249352443558,0.0004328093302812979,0.10308417813772974,0.026320489856010394
0.0012496113777160645,0.0005003809928894043,0.67104119425548,0.9673362091125249,8.0,0.115555555556,"{'SVM__C': 8.0, 'SVM__gamma': 0.11555555555555555}",127,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.6666666666666667,0.9295112781954886,0.0004330158067910026,0.000500381170389804,0.11016233029842425,0.02510775504176666
0.0014997124671936035,0.0004998445510864258,0.6853269085411943,0.9706256827967354,8.0,0.136666666667,"{'SVM__C': 8.0, 'SVM__gamma': 0.13666666666666669}",68,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.6666666666666667,0.9426691729323308,0.0004995467341069519,0.0004998445510864258,0.11044377458314965,0.020347310507223187
0.0012499094009399414,0.0005000829696655273,0.6945861678004535,0.9706256827967354,8.0,0.157777777778,"{'SVM__C': 8.0, 'SVM__gamma': 0.15777777777777779}",58,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9426691729323308,0.0004329815472037246,0.0005000830833334902,0.11023763375801261,0.020347310507223187
0.0015003085136413574,0.0007500052452087402,0.7038454270597128,0.9804941038493671,8.0,0.178888888889,"{'SVM__C': 8.0, 'SVM__gamma': 0.1788888888888889}",40,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7500000000000001,0.9821428571428571,0.0005003813691901768,0.0004330158067910026,0.11272524838371004,0.012425659985909585
0.0009999275207519531,0.0007508397102355957,0.6717025699168556,0.9804941038493671,8.0,0.2,"{'SVM__C': 8.0, 'SVM__gamma': 0.20000000000000001}",125,0.5928571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7500000000000001,0.9821428571428571,1.6858739404357614e-07,0.00043349793498675444,0.12325870377624308,0.012425659985909585
0.0012497305870056152,0.0007506012916564941,0.6582577475434618,0.8411079782790309,9.0,0.01,"{'SVM__C': 9.0, 'SVM__gamma': 0.01}",159,0.7946428571428572,0.9027777777777778,0.7083333333333333,0.7828947368421052,0.6666666666666666,0.8018796992481203,0.41666666666666663,0.8768796992481203,0.0004332224145114679,0.0004333599998917836,0.13761721403285943,0.05002604208216659
0.001250624656677246,0.0010001659393310547,0.713416477702192,0.9141563845511214,9.0,0.0311111111111,"{'SVM__C': 9.0, 'SVM__gamma': 0.03111111111111111}",26,0.7446428571428572,0.9305555555555556,0.8333333333333333,0.9018218623481782,0.7083333333333334,0.9473684210526315,0.5416666666666667,0.8768796992481203,0.00043353212918240553,3.769728732309794e-07,0.10243014962319703,0.026989182478190203
0.0014998316764831543,0.0005001425743103027,0.7266439909297051,0.924024805603753,9.0,0.0522222222222,"{'SVM__C': 9.0, 'SVM__gamma': 0.052222222222222225}",12,0.6196428571428572,0.9305555555555556,0.8333333333333333,0.9281376518218624,0.875,0.9605263157894736,0.5833333333333334,0.8768796992481203,0.0004997850104180092,0.0005001426382409152,0.12635814716914517,0.03006071979373153
0.0015006661415100098,0.0007500052452087402,0.6928665910808769,0.9454626148705095,9.0,0.0733333333333,"{'SVM__C': 9.0, 'SVM__gamma': 0.073333333333333334}",60,0.6553571428571429,0.9444444444444444,0.8333333333333333,0.9605263157894738,0.7291666666666666,0.9736842105263156,0.5416666666666667,0.9031954887218044,0.000500381170389804,0.0004330158067910026,0.1039570286595304,0.026509055861265972
0.0017496347427368164,0.0007497072219848633,0.6822845804988663,0.9688544277360067,9.0,0.0944444444444,"{'SVM__C': 9.0, 'SVM__gamma': 0.094444444444444442}",79,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9736842105263158,0.6458333333333334,1.0,0.5833333333333334,0.9295112781954886,0.0004328437102015379,0.00043284387435838813,0.09216207838455116,0.025261625684633533
0.0014998912811279297,0.0010002851486206055,0.6853269085411943,0.9673362091125249,9.0,0.115555555556,"{'SVM__C': 9.0, 'SVM__gamma': 0.11555555555555555}",68,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.6666666666666667,0.9295112781954886,0.0005003214592532548,7.817075877549649e-07,0.11044377458314965,0.02510775504176666
0.0012500286102294922,0.0010002851486206055,0.6945861678004535,0.9706256827967354,9.0,0.136666666667,"{'SVM__C': 9.0, 'SVM__gamma': 0.13666666666666669}",58,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9426691729323308,0.0004327749394207467,3.5762786865234375e-07,0.11023763375801261,0.020347310507223187
0.001500248908996582,0.0007503628730773926,0.6767290249433107,0.9804941038493671,9.0,0.157777777778,"{'SVM__C': 9.0, 'SVM__gamma': 0.15777777777777779}",109,0.6428571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,0.0004997255266394892,0.0004332224145114679,0.11209305104920954,0.012425659985909585
0.001749873161315918,0.0004999637603759766,0.6717025699168556,0.9804941038493671,9.0,0.178888888889,"{'SVM__C': 9.0, 'SVM__gamma': 0.1788888888888889}",125,0.5928571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7500000000000001,0.9821428571428571,0.0004329814487409396,0.0004999637887997453,0.12325870377624308,0.012425659985909585
0.0009998083114624023,0.0002499818801879883,0.6568216175359033,0.9839663260715893,9.0,0.2,"{'SVM__C': 9.0, 'SVM__gamma': 0.20000000000000001}",164,0.5928571428571429,0.9861111111111112,0.8333333333333333,0.9676113360323888,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,2.6656007498500226e-07,0.00043298131745719143,0.14279874189692662,0.011537867444037838
0.0010001063346862793,0.00025004148483276367,0.6827286470143614,0.8411079782790309,10.0,0.01,"{'SVM__C': 10.0, 'SVM__gamma': 0.01}",77,0.7946428571428572,0.9027777777777778,0.75,0.7828947368421052,0.6666666666666666,0.8018796992481203,0.47916666666666663,0.8768796992481203,0.0007068870713840922,0.0004330845557303095,0.11831138043383292,0.05002604208216659
0.0007500648498535156,0.0004999041557312012,0.713416477702192,0.9141563845511214,10.0,0.0311111111111,"{'SVM__C': 10.0, 'SVM__gamma': 0.03111111111111111}",26,0.7446428571428572,0.9305555555555556,0.8333333333333333,0.9018218623481782,0.7083333333333334,0.9473684210526315,0.5416666666666667,0.8768796992481203,0.00043305028517405823,0.0004999041628379907,0.10243014962319703,0.026989182478190203
0.0010001063346862793,0.0005002021789550781,0.7266439909297051,0.924024805603753,10.0,0.0522222222222,"{'SVM__C': 10.0, 'SVM__gamma': 0.052222222222222225}",12,0.6196428571428572,0.9305555555555556,0.8333333333333333,0.9281376518218624,0.875,0.9605263157894736,0.5833333333333334,0.8768796992481203,3.097148193542142e-07,0.0005002024346470066,0.12635814716914517,0.03006071979373153
0.0009996294975280762,0.00025016069412231445,0.6928665910808769,0.9589860066833751,10.0,0.0733333333333,"{'SVM__C': 10.0, 'SVM__gamma': 0.073333333333333334}",60,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9605263157894738,0.7291666666666666,0.9868421052631579,0.5416666666666667,0.9163533834586466,3.5262583393452264e-07,0.0004332910322765456,0.1039570286595304,0.026320489856010394
0.0007500648498535156,0.0005000829696655273,0.6822845804988663,0.9721439014202172,10.0,0.0944444444444,"{'SVM__C': 10.0, 'SVM__gamma': 0.094444444444444442}",79,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.986842105263158,0.6458333333333334,1.0,0.5833333333333334,0.9295112781954886,0.0004330502195426234,0.0005000830833334902,0.09216207838455116,0.026502575919450308
0.0007499456405639648,0.0004999041557312012,0.6853269085411943,0.9706256827967354,10.0,0.115555555556,"{'SVM__C': 10.0, 'SVM__gamma': 0.11555555555555555}",68,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.6666666666666667,0.9426691729323308,0.00043298131745719143,0.0004999042196923039,0.11044377458314965,0.020347310507223187
0.001000046730041504,0.0010005831718444824,0.6803004535147393,0.9772046301651566,10.0,0.136666666667,"{'SVM__C': 10.0, 'SVM__gamma': 0.13666666666666669}",84,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9689849624060151,2.6656007498500226e-07,1.0027053261554672e-06,0.11115213823279127,0.013266946758821075
0.0010001659393310547,0.0005000829696655273,0.6624433106575963,0.9804941038493671,10.0,0.157777777778,"{'SVM__C': 10.0, 'SVM__gamma': 0.15777777777777779}",150,0.5928571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,7.539457464619588e-07,0.0005000830833334902,0.118502422906699,0.012425659985909585
0.0010001659393310547,0.0,0.6568216175359033,0.9839663260715893,10.0,0.178888888889,"{'SVM__C': 10.0, 'SVM__gamma': 0.1788888888888889}",164,0.5928571428571429,0.9861111111111112,0.8333333333333333,0.9676113360323888,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,3.371747880871523e-07,0.0,0.14279874189692662,0.011537867444037838
0.000999748706817627,0.00025010108947753906,0.6674036281179139,0.9922462406015038,10.0,0.2,"{'SVM__C': 10.0, 'SVM__gamma': 0.20000000000000001}",145,0.5928571428571429,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,3.9085379387748244e-07,0.0004331877940034276,0.156384515012854,0.00792976364223976
0.0015001893043518066,0.0007500648498535156,0.6827286470143614,0.8411079782790309,11.0,0.01,"{'SVM__C': 11.0, 'SVM__gamma': 0.01}",77,0.7946428571428572,0.9027777777777778,0.75,0.7828947368421052,0.6666666666666666,0.8018796992481203,0.47916666666666663,0.8768796992481203,0.0004997851525876661,0.0004330504492526019,0.11831138043383292,0.05002604208216659
0.0014998912811279297,0.0005001425743103027,0.713416477702192,0.9141563845511214,11.0,0.0311111111111,"{'SVM__C': 11.0, 'SVM__gamma': 0.03111111111111111}",26,0.7446428571428572,0.9305555555555556,0.8333333333333333,0.9018218623481782,0.7083333333333334,0.9473684210526315,0.5416666666666667,0.8768796992481203,0.0004998445653016998,0.0005001425814137045,0.10243014962319703,0.026989182478190203
0.0014995336532592773,0.0004999041557312012,0.7266439909297051,0.9273142792879635,11.0,0.0522222222222,"{'SVM__C': 11.0, 'SVM__gamma': 0.052222222222222225}",12,0.6196428571428572,0.9305555555555556,0.8333333333333333,0.9281376518218624,0.875,0.9605263157894736,0.5833333333333334,0.8900375939849624,0.0005005600339430685,0.0004999041628379907,0.12635814716914517,0.025018865131781302
0.0012503266334533691,0.0007496476173400879,0.7021258503401362,0.9655649540517961,11.0,0.0733333333333,"{'SVM__C': 11.0, 'SVM__gamma': 0.073333333333333334}",46,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9736842105263158,0.7291666666666666,0.9868421052631579,0.5833333333333334,0.9295112781954886,0.000432878473129129,0.0004328093302812979,0.09114347916642694,0.021580235469144216
0.0012502670288085938,0.0007498264312744141,0.6965702947845804,0.9673362091125249,11.0,0.0944444444444,"{'SVM__C': 11.0, 'SVM__gamma': 0.094444444444444442}",53,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.6458333333333334,1.0,0.5833333333333334,0.9295112781954886,0.0004327757274982705,0.00043291253570999045,0.09074523355306717,0.02510775504176666
0.0009999275207519531,0.0007502436637878418,0.6803004535147393,0.9739151564809461,11.0,0.115555555556,"{'SVM__C': 11.0, 'SVM__gamma': 0.11555555555555555}",84,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9558270676691729,3.371747880871523e-07,0.0004331534577974917,0.11115213823279127,0.01620341165409412
0.0009995102882385254,0.000500798225402832,0.6624433106575963,0.9804941038493671,11.0,0.136666666667,"{'SVM__C': 11.0, 'SVM__gamma': 0.13666666666666669}",150,0.5928571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,1.97686242482388e-07,0.0005007996158448884,0.118502422906699,0.012425659985909585
0.0009998083114624023,0.0007500052452087402,0.6726473922902495,0.9804941038493671,11.0,0.157777777778,"{'SVM__C': 11.0, 'SVM__gamma': 0.15777777777777779}",113,0.6285714285714286,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,1.1920928955078125e-07,0.00043301577397267347,0.1135033328417898,0.012425659985909585
0.0012497901916503906,0.0009999275207519531,0.6776077097505669,0.9922462406015038,11.0,0.178888888889,"{'SVM__C': 11.0, 'SVM__gamma': 0.1788888888888889}",89,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,0.0004326374964524743,2.9200193199910854e-07,0.1522992708408797,0.00792976364223976
0.0010001659393310547,0.0005000829696655273,0.6674036281179139,0.9922462406015038,11.0,0.2,"{'SVM__C': 11.0, 'SVM__gamma': 0.20000000000000001}",145,0.5928571428571429,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,9.684608464999152e-07,0.0005000829980825205,0.156384515012854,0.00792976364223976
0.0009996294975280762,0.0007498860359191895,0.7005857898715042,0.8411079782790309,12.0,0.01,"{'SVM__C': 12.0, 'SVM__gamma': 0.01}",47,0.8571428571428572,0.9027777777777778,0.75,0.7828947368421052,0.6666666666666666,0.8018796992481203,0.47916666666666663,0.8768796992481203,0.0007065499368832103,0.0004329469156406689,0.13708286798038577,0.05002604208216659
0.0010004639625549316,0.0004996061325073242,0.723337112622827,0.917445858235332,12.0,0.0311111111111,"{'SVM__C': 12.0, 'SVM__gamma': 0.03111111111111111}",16,0.7446428571428572,0.9305555555555556,0.8333333333333333,0.9018218623481782,0.75,0.9605263157894736,0.5416666666666667,0.8768796992481203,1.7057762171333057e-06,0.0004996062462837747,0.10346990047302232,0.03129501753218717
0.0004999637603759766,0.0005001425743103027,0.7368480725623584,0.9387009189640768,12.0,0.0522222222222,"{'SVM__C': 12.0, 'SVM__gamma': 0.052222222222222225}",10,0.6553571428571429,0.9305555555555556,0.8333333333333333,0.9605263157894738,0.875,0.9605263157894736,0.5833333333333334,0.9031954887218044,0.0004999637887997453,0.0005001425814137045,0.1185031347814863,0.02387298899864569
0.0007500052452087402,0.0007500648498535156,0.6965702947845804,0.9655649540517961,12.0,0.0733333333333,"{'SVM__C': 12.0, 'SVM__gamma': 0.073333333333333334}",53,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9736842105263158,0.6458333333333334,0.9868421052631579,0.5833333333333334,0.9295112781954886,0.0004330159380642941,0.0004330502195426234,0.09074523355306717,0.021580235469144216
0.0012496709823608398,0.000999748706817627,0.6822845804988663,0.9673362091125249,12.0,0.0944444444444,"{'SVM__C': 12.0, 'SVM__gamma': 0.094444444444444442}",79,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.6458333333333334,1.0,0.5833333333333334,0.9295112781954886,0.0008287367649717719,2.5981062314156735e-07,0.09216207838455116,0.02510775504176666
0.0009999871253967285,0.000499725341796875,0.6624433106575963,0.9772046301651566,12.0,0.115555555556,"{'SVM__C': 12.0, 'SVM__gamma': 0.11555555555555555}",150,0.5928571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9689849624060151,3.9085379387748244e-07,0.0004997254555461841,0.118502422906699,0.013266946758821075
0.0012496113777160645,0.001000821590423584,0.6726473922902495,0.9804941038493671,12.0,0.136666666667,"{'SVM__C': 12.0, 'SVM__gamma': 0.13666666666666669}",113,0.6285714285714286,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,0.0004332910650740261,1.4242891246495868e-06,0.1135033328417898,0.012425659985909585
0.0015000104904174805,0.0007508993148803711,0.6577664399092971,0.9887740183792816,12.0,0.157777777778,"{'SVM__C': 12.0, 'SVM__gamma': 0.15777777777777779}",160,0.6285714285714286,0.9861111111111112,0.8333333333333333,0.986842105263158,0.4583333333333333,1.0,0.7083333333333334,0.9821428571428571,0.0004999638314353954,0.0004335347187348148,0.13457302445302105,0.006723435247313901
0.0007500052452087402,0.0007498860359191895,0.6776077097505669,0.9922462406015038,12.0,0.178888888889,"{'SVM__C': 12.0, 'SVM__gamma': 0.1788888888888889}",89,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,0.00043301620061075776,0.0004329469812877638,0.1522992708408797,0.00792976364223976
0.0009999871253967285,0.00025016069412231445,0.6776077097505669,0.9922462406015038,12.0,0.2,"{'SVM__C': 12.0, 'SVM__gamma': 0.20000000000000001}",89,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,1.0323827311807139e-07,0.0004332910322765456,0.1522992708408797,0.00792976364223976
0.0009999275207519531,0.000750124454498291,0.7098450491307634,0.8411079782790309,13.0,0.01,"{'SVM__C': 13.0, 'SVM__gamma': 0.01}",30,0.8571428571428572,0.9027777777777778,0.75,0.7828947368421052,0.6666666666666666,0.8018796992481203,0.5208333333333333,0.8768796992481203,6.07850493620966e-07,0.0004330846541696529,0.12243948361296934,0.05002604208216659
0.001499176025390625,0.0007499456405639648,0.723337112622827,0.9207353319195424,13.0,0.0311111111111,"{'SVM__C': 13.0, 'SVM__gamma': 0.03111111111111111}",16,0.7446428571428572,0.9305555555555556,0.8333333333333333,0.9149797570850202,0.75,0.9605263157894736,0.5416666666666667,0.8768796992481203,0.0005006800662892545,0.0004329815472037246,0.10346990047302232,0.030150465785311376
0.001499772071838379,0.0007500052452087402,0.7580120937263795,0.9487520885547202,13.0,0.0522222222222,"{'SVM__C': 13.0, 'SVM__gamma': 0.052222222222222225}",4,0.6553571428571429,0.9444444444444444,0.9166666666666666,0.9605263157894738,0.875,0.9868421052631579,0.5833333333333334,0.9031954887218044,0.000500440838905956,0.00043301620061075776,0.1394373615409052,0.030345680853878884
0.001499772071838379,0.0007500052452087402,0.6965702947845804,0.9655649540517961,13.0,0.0733333333333,"{'SVM__C': 13.0, 'SVM__gamma': 0.073333333333333334}",53,0.7053571428571428,0.9722222222222222,0.8333333333333333,0.9736842105263158,0.6458333333333334,0.9868421052631579,0.5833333333333334,0.9295112781954886,0.0005002025340827212,0.00043301574115434187,0.09074523355306717,0.021580235469144216
0.0014998912811279297,0.0007498264312744141,0.6915438397581255,0.9739151564809461,13.0,0.0944444444444,"{'SVM__C': 13.0, 'SVM__gamma': 0.094444444444444442}",63,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.6458333333333334,1.0,0.625,0.9558270676691729,0.0004994870654722753,0.0004329125028838326,0.08343552466545862,0.01620341165409412
0.0017496347427368164,0.0004999637603759766,0.6726473922902495,0.9804941038493671,13.0,0.115555555556,"{'SVM__C': 13.0, 'SVM__gamma': 0.11555555555555555}",113,0.6285714285714286,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,0.0004335319980654164,0.0004999637887997453,0.1135033328417898,0.012425659985909585
0.0017499923706054688,0.0007497668266296387,0.6726473922902495,0.9804941038493671,13.0,0.136666666667,"{'SVM__C': 13.0, 'SVM__gamma': 0.13666666666666669}",113,0.6285714285714286,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,0.00043263726652323733,0.00043287850595786744,0.1135033328417898,0.012425659985909585
0.001499950885772705,0.001000046730041504,0.6577664399092971,0.9922462406015038,13.0,0.157777777778,"{'SVM__C': 13.0, 'SVM__gamma': 0.15777777777777779}",160,0.6285714285714286,1.0,0.8333333333333333,0.986842105263158,0.4583333333333333,1.0,0.7083333333333334,0.9821428571428571,0.0004996658295844401,6.419616707723741e-07,0.13457302445302105,0.00792976364223976
0.0014996528625488281,0.0007499456405639648,0.6776077097505669,0.9922462406015038,13.0,0.178888888889,"{'SVM__C': 13.0, 'SVM__gamma': 0.1788888888888889}",89,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,0.0004998449064681548,0.0004329813502781322,0.1522992708408797,0.00792976364223976
0.0012497901916503906,0.0010009407997131348,0.6776077097505669,0.9922462406015038,13.0,0.2,"{'SVM__C': 13.0, 'SVM__gamma': 0.20000000000000001}",89,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,0.0004327748737475549,1.4142764231806604e-06,0.1522992708408797,0.00792976364223976
0.0012502670288085938,0.0007498264312744141,0.7098450491307634,0.8480524227234754,14.0,0.01,"{'SVM__C': 14.0, 'SVM__gamma': 0.01}",30,0.8571428571428572,0.9305555555555556,0.75,0.7828947368421052,0.6666666666666666,0.8018796992481203,0.5208333333333333,0.8768796992481203,0.0004326372336761935,0.00043291306092817835,0.12243948361296934,0.05919295401794694
0.0017501115798950195,0.0007504820823669434,0.723337112622827,0.9207353319195424,14.0,0.0311111111111,"{'SVM__C': 14.0, 'SVM__gamma': 0.03111111111111111}",16,0.7446428571428572,0.9305555555555556,0.8333333333333333,0.9149797570850202,0.75,0.9605263157894736,0.5416666666666667,0.8768796992481203,0.00043325689285280983,0.0004332910650740261,0.10346990047302232,0.030150465785311376
0.0007498264312744141,0.000750124454498291,0.7523904006046863,0.9520415622389307,14.0,0.0522222222222,"{'SVM__C': 14.0, 'SVM__gamma': 0.052222222222222225}",6,0.6553571428571429,0.9444444444444444,0.9166666666666666,0.9605263157894738,0.8125,0.9868421052631579,0.625,0.9163533834586466,0.0004329125028838326,0.0004330845557303095,0.11836579560387926,0.025565754149992133
0.0009999871253967285,0.0007501840591430664,0.6822845804988663,0.9721439014202172,14.0,0.0733333333333,"{'SVM__C': 14.0, 'SVM__gamma': 0.073333333333333334}",79,0.6553571428571429,0.9722222222222222,0.8333333333333333,0.986842105263158,0.6458333333333334,1.0,0.5833333333333334,0.9295112781954886,1.0323827311807139e-07,0.00043311904504586795,0.09216207838455116,0.026502575919450308
0.0007499456405639648,0.0004995465278625488,0.6736866969009826,0.9772046301651566,14.0,0.0944444444444,"{'SVM__C': 14.0, 'SVM__gamma': 0.094444444444444442}",111,0.5928571428571429,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.6458333333333334,1.0,0.625,0.9689849624060151,0.0004329814159200063,0.0004995465349744262,0.09513707314149057,0.013266946758821075
0.0010005831718444824,0.0007496476173400879,0.6726473922902495,0.9804941038493671,14.0,0.115555555556,"{'SVM__C': 14.0, 'SVM__gamma': 0.11555555555555555}",113,0.6285714285714286,0.9722222222222222,0.8333333333333333,0.9676113360323888,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,1.5577238017764067e-06,0.00043280956011912636,0.1135033328417898,0.012425659985909585
0.0009999871253967285,0.0007506608963012695,0.6726473922902495,0.9887740183792816,14.0,0.136666666667,"{'SVM__C': 14.0, 'SVM__gamma': 0.13666666666666669}",113,0.6285714285714286,0.9861111111111112,0.8333333333333333,0.986842105263158,0.5208333333333334,1.0,0.7083333333333334,0.9821428571428571,0.0007069713399395416,0.00043339489355292857,0.1135033328417898,0.006723435247313901
0.0015003085136413574,0.0007494688034057617,0.6683484504913078,0.9922462406015038,14.0,0.157777777778,"{'SVM__C': 14.0, 'SVM__gamma': 0.15777777777777779}",133,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7083333333333334,0.9821428571428571,0.0004994274964123409,0.00043270609202645865,0.14884400733045033,0.00792976364223976
0.0012500286102294922,0.0007498860359191895,0.6776077097505669,0.9922462406015038,14.0,0.178888888889,"{'SVM__C': 14.0, 'SVM__gamma': 0.1788888888888889}",89,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,0.000433050317989772,0.0004329469812877638,0.1522992708408797,0.00792976364223976
0.0009999275207519531,0.00025010108947753906,0.6776077097505669,0.9922462406015038,14.0,0.2,"{'SVM__C': 14.0, 'SVM__gamma': 0.20000000000000001}",89,0.6285714285714286,1.0,0.875,0.986842105263158,0.4583333333333333,1.0,0.7500000000000001,0.9821428571428571,1.6858739404357614e-07,0.0004331877940034276,0.1522992708408797,0.00792976364223976
0.001000046730041504,0.0007497668266296387,0.7098450491307634,0.8546313700918964,15.0,0.01,"{'SVM__C': 15.0, 'SVM__gamma': 0.01}",30,0.8571428571428572,0.9305555555555556,0.75,0.7828947368421052,0.6666666666666666,0.8281954887218044,0.5208333333333333,0.8768796992481203,1.3328003749250113e-06,0.00043287817767037086,0.12243948361296934,0.05501015920353354
0.0007494688034057617,0.0007500052452087402,0.723337112622827,0.9207353319195424,15.0,0.0311111111111,"{'SVM__C': 15.0, 'SVM__gamma': 0.03111111111111111}",16,0.7446428571428572,0.9305555555555556,0.8333333333333333,0.9149797570850202,0.75,0.9605263157894736,0.5416666666666667,0.8768796992481203,0.0004327061905519014,0.0004330159380642941,0.10346990047302232,0.030150465785311376
0.0014997124671936035,0.0007503628730773926,0.7666761148904006,0.9520415622389307,15.0,0.0522222222222,"{'SVM__C': 15.0, 'SVM__gamma': 0.052222222222222225}",3,0.7053571428571428,0.9444444444444444,0.9166666666666666,0.9605263157894738,0.8125,0.9868421052631579,0.625,0.9163533834586466,0.0004996663415170933,0.0004332225129194862,0.10838951451955592,0.025565754149992133
0.001249551773071289,0.0007499456405639648,0.7127078609221466,0.9721439014202172,15.0,0.0733333333333,"{'SVM__C': 15.0, 'SVM__gamma': 0.073333333333333334}",29,0.6553571428571429,0.9722222222222222,0.9166666666666666,0.986842105263158,0.6458333333333334,1.0,0.625,0.9295112781954886,0.0004329126998407426,0.0004329813502781322,0.11949439777842057,0.026502575919450308
